gene,gene_id,gps_max_overall,gps_max_immune
THBS4,ENSG00000113296,1.29293439871252,
SPMAP2,ENSG00000105549,,
SPMAP2L,ENSG00000249693,,
THEM4,ENSG00000159445,0.654031739214786,0.654031739214786
THEM5,ENSG00000196407,0.654031739214786,
THEM6,ENSG00000130193,0.654031739214786,
THEMIS,ENSG00000172673,1.29293439871252,1.29293439871252
THEMIS2,ENSG00000130775,,
THG1L,ENSG00000113272,2.1655204892707,
THNSL1,ENSG00000185875,0.879532978374909,
THNSL2,ENSG00000144115,0.879532978374909,
THOC1,ENSG00000079134,1.17728569075626,
THOC2,ENSG00000125676,1.37126235162559,
THOC3,ENSG00000051596,,
THOC5,ENSG00000100296,,
THOC6,ENSG00000131652,1.37126235162559,
THOC7,ENSG00000163634,0.654031739214786,
THOP1,ENSG00000172009,,
THPO,ENSG00000090534,1.17728569075626,
THRA,ENSG00000126351,2.1655204892707,0.654031739214786
THRAP3,ENSG00000054118,0.879532978374909,
THRB,ENSG00000151090,1.37126235162559,
THRSP,ENSG00000151365,,
THSD1,ENSG00000136114,1.37126235162559,1.17728569075626
THSD4,ENSG00000187720,1.29293439871252,
THSD7A,ENSG00000005108,1.94696613792731,
THSD7B,ENSG00000144229,0.879532978374909,
THTPA,ENSG00000259431,1.17728569075626,
THUMPD1,ENSG00000066654,,
THUMPD2,ENSG00000138050,,
THUMPD3,ENSG00000134077,0.879532978374909,
THY1,ENSG00000154096,,
THYN1,ENSG00000151500,0.879532978374909,
TIA1,ENSG00000116001,2.1655204892707,
TIAL1,ENSG00000151923,0.879532978374909,
TIAM1,ENSG00000156299,1.29293439871252,
TIAM2,ENSG00000146426,0.879532978374909,
TICAM1,ENSG00000127666,1.94696613792731,1.29293439871252
TICAM2,ENSG00000243414,,
TICRR,ENSG00000140534,1.29293439871252,
TIE1,ENSG00000066056,1.17728569075626,
TIFA,ENSG00000145365,0.879532978374909,
TIFAB,ENSG00000255833,,
TIGAR,ENSG00000078237,1.17728569075626,
TIGD1,ENSG00000221944,,
TIGD2,ENSG00000180346,0.879532978374909,
TIGD3,ENSG00000173825,,
TIGD4,ENSG00000169989,,
TIGD5,ENSG00000179886,,
TIGD6,ENSG00000164296,0.879532978374909,
TIGD7,ENSG00000140993,0.879532978374909,
TIGIT,ENSG00000181847,1.17728569075626,
TIMD4,ENSG00000145850,2.47022008946878,1.17728569075626
TIMELESS,ENSG00000111602,1.17728569075626,
TIMM10,ENSG00000134809,0.879532978374909,
TIMM10B,ENSG00000132286,,
TIMM13,ENSG00000099800,,
TIMM17A,ENSG00000134375,0.879532978374909,
TIMM17B,ENSG00000126768,,
TIMM21,ENSG00000075336,1.17728569075626,
TIMM22,ENSG00000177370,0.491729373250684,
TIMM23,ENSG00000265354,0.654031739214786,
TIMM23B,ENSG00000204152,0.654031739214786,
TIMM23B-AGAP6,ENSG00000178440,,
TIMM29,ENSG00000142444,0.654031739214786,
TIMM44,ENSG00000104980,0.879532978374909,
TIMM50,ENSG00000105197,1.37126235162559,
TIMM8A,ENSG00000126953,1.37126235162559,
TIMM8B,ENSG00000150779,,
TIMM9,ENSG00000100575,,
TIMMDC1,ENSG00000113845,1.37126235162559,
TIMP1,ENSG00000102265,1.17728569075626,
TIMP2,ENSG00000035862,1.29293439871252,
TIMP3,ENSG00000100234,2.1655204892707,
TIMP4,ENSG00000157150,1.94696613792731,1.29293439871252
TINAG,ENSG00000137251,0.879532978374909,
TINAGL1,ENSG00000142910,1.17728569075626,1.17728569075626
TINF2,ENSG00000092330,1.66901506400694,0.491729373250684
TIPARP,ENSG00000163659,1.29293439871252,1.29293439871252
TIPIN,ENSG00000075131,0.879532978374909,
TIPRL,ENSG00000143155,,
TIRAP,ENSG00000150455,1.17728569075626,
TJAP1,ENSG00000137221,0.879532978374909,
TJP1,ENSG00000104067,1.17728569075626,
TJP2,ENSG00000119139,2.1655204892707,
TJP3,ENSG00000105289,0.879532978374909,
TK1,ENSG00000167900,1.17728569075626,
TK2,ENSG00000166548,2.1655204892707,
TKFC,ENSG00000149476,1.37126235162559,
TKT,ENSG00000163931,1.37126235162559,
TKTL1,ENSG00000007350,0.654031739214786,
TKTL2,ENSG00000151005,0.879532978374909,
TLCD1,ENSG00000160606,,
TLCD2,ENSG00000185561,0.879532978374909,
TLCD3A,ENSG00000167695,,
TLCD3B,ENSG00000149926,,
TLCD4,ENSG00000152078,0.879532978374909,
TLCD4-RWDD3,ENSG00000271092,,
TLCD5,ENSG00000181264,,
TLDC2,ENSG00000101342,,
TLE1,ENSG00000196781,1.29293439871252,
TLE2,ENSG00000065717,0.879532978374909,
TLE3,ENSG00000140332,1.29293439871252,
TLE4,ENSG00000106829,1.29293439871252,1.29293439871252
TLE5,ENSG00000104964,,
TLE6,ENSG00000104953,1.37126235162559,
TLK1,ENSG00000198586,0.879532978374909,
TLK2,ENSG00000146872,2.1655204892707,
TLL1,ENSG00000038295,2.17246737708743,
TLL2,ENSG00000095587,0.879532978374909,
TLN1,ENSG00000137076,0.879532978374909,
TLN2,ENSG00000171914,1.29293439871252,
TLNRD1,ENSG00000140406,,
TLR1,ENSG00000174125,2.57152423200313,2.57152423200313
TLR10,ENSG00000174123,2.57152423200313,2.57152423200313
TLR2,ENSG00000137462,1.17728569075626,
TLR3,ENSG00000164342,1.91749249278834,1.91749249278834
TLR4,ENSG00000136869,2.05681866913117,1.29293439871252
TLR5,ENSG00000187554,1.17728569075626,
TLR6,ENSG00000174130,1.94696613792731,1.94696613792731
TLR7,ENSG00000196664,0.879532978374909,
TLR8,ENSG00000101916,0.879532978374909,0.879532978374909
TLR9,ENSG00000239732,0.879532978374909,
TLX1,ENSG00000107807,,
TLX2,ENSG00000115297,0.879532978374909,
TLX3,ENSG00000164438,0.879532978374909,
TM2D1,ENSG00000162604,,
TM2D2,ENSG00000169490,0.879532978374909,
TM2D3,ENSG00000184277,0.879532978374909,
TM4SF1,ENSG00000169908,0.654031739214786,
TM4SF18,ENSG00000163762,1.29293439871252,
TM4SF19,ENSG00000145107,0.879532978374909,
TM4SF19-DYNLT2B,ENSG00000273331,,
TM4SF20,ENSG00000168955,1.37126235162559,
TM4SF4,ENSG00000169903,1.94696613792731,
TM4SF5,ENSG00000142484,,
TM6SF1,ENSG00000136404,0.879532978374909,
TM6SF2,ENSG00000213996,3.45105721037804,
TM7SF2,ENSG00000149809,,
TM7SF3,ENSG00000064115,0.879532978374909,
TM9SF1,ENSG00000100926,0.879532978374909,
TM9SF2,ENSG00000125304,0.654031739214786,0.654031739214786
TM9SF3,ENSG00000077147,0.879532978374909,
TM9SF4,ENSG00000101337,0.879532978374909,
TMA16,ENSG00000198498,,
TMA7,ENSG00000232112,0.654031739214786,
TMBIM1,ENSG00000135926,,
TMBIM4,ENSG00000155957,,
TMBIM6,ENSG00000139644,0.654031739214786,
TMC1,ENSG00000165091,2.1655204892707,1.29293439871252
TMC2,ENSG00000149488,0.879532978374909,
TMC3,ENSG00000188869,0.879532978374909,
TMC4,ENSG00000167608,1.29293439871252,
TMC5,ENSG00000103534,0.879532978374909,
TMC6,ENSG00000141524,0.879532978374909,
TMC7,ENSG00000170537,0.879532978374909,
TMC8,ENSG00000167895,0.491729373250684,
TMCC1,ENSG00000172765,0.879532978374909,
TMCC2,ENSG00000133069,0.654031739214786,
TMCC3,ENSG00000057704,1.17728569075626,
TMCO1,ENSG00000143183,1.53356471758969,
TMCO2,ENSG00000188800,,
SLC9D1,ENSG00000150403,,
TMCO4,ENSG00000162542,0.879532978374909,0.654031739214786
TMCO5A,ENSG00000166069,1.29293439871252,
TMCO6,ENSG00000113119,1.53356471758969,
TMED1,ENSG00000099203,0.879532978374909,
TMED10,ENSG00000170348,1.17728569075626,
TMED2,ENSG00000086598,1.17728569075626,
TMED3,ENSG00000166557,,
TMED4,ENSG00000158604,1.17728569075626,
TMED5,ENSG00000117500,,
TMED6,ENSG00000157315,0.654031739214786,
TMED7,ENSG00000134970,0.879532978374909,
TMED7-TICAM2,ENSG00000251201,0.879532978374909,
TMED8,ENSG00000100580,,
TMED9,ENSG00000184840,,
TMEFF1,ENSG00000241697,1.17728569075626,
TMEFF2,ENSG00000144339,1.29293439871252,
TMEM100,ENSG00000166292,0.879532978374909,
TMEM101,ENSG00000091947,0.654031739214786,
TMEM102,ENSG00000181284,0.879532978374909,
SLC38A12,ENSG00000109066,,
TMEM106A,ENSG00000184988,1.17728569075626,
TMEM106B,ENSG00000106460,3.74880992275939,
TMEM106C,ENSG00000134291,,
TMEM107,ENSG00000179029,2.1655204892707,
TMEM108,ENSG00000144868,,
TMEM109,ENSG00000110108,,
TMEM11,ENSG00000178307,0.879532978374909,
TMEM114,ENSG00000232258,,
TMEM115,ENSG00000126062,0.879532978374909,
TMEM116,ENSG00000198270,0.654031739214786,0.654031739214786
TMEM117,ENSG00000139173,,
TMEM119,ENSG00000183160,1.29293439871252,
TMEM120A,ENSG00000189077,0.879532978374909,
TMEM120B,ENSG00000188735,0.879532978374909,
TMEM121,ENSG00000184986,1.29293439871252,1.29293439871252
TMEM121B,ENSG00000183307,,
TMEM123,ENSG00000152558,,
TMEM125,ENSG00000179178,,
TMEM126A,ENSG00000171202,1.37126235162559,
TMEM126B,ENSG00000171204,1.37126235162559,
TMEM127,ENSG00000135956,1.28598751089579,0.491729373250684
TMEM128,ENSG00000132406,1.29293439871252,
TMEM129,ENSG00000168936,0.654031739214786,
TMEM130,ENSG00000166448,0.654031739214786,
TMEM131,ENSG00000075568,,
TMEM131L,ENSG00000121210,1.29293439871252,
TMEM132A,ENSG00000006118,1.17728569075626,0.654031739214786
TMEM132B,ENSG00000139364,1.17728569075626,
TMEM132C,ENSG00000181234,1.17728569075626,
TMEM132D,ENSG00000151952,1.29293439871252,1.17728569075626
TMEM132E,ENSG00000181291,1.37126235162559,
TMEM134,ENSG00000172663,,
TMEM135,ENSG00000166575,,
TMEM138,ENSG00000149483,1.37126235162559,
TMEM139,ENSG00000178826,0.879532978374909,
TMEM140,ENSG00000146859,0.654031739214786,
TMEM141,ENSG00000244187,,
TMEM143,ENSG00000161558,0.879532978374909,
TMEM144,ENSG00000164124,,
TMEM145,ENSG00000167619,0.879532978374909,
TMEM147,ENSG00000105677,0.879532978374909,
TMEM14A,ENSG00000096092,,
TMEM14B,ENSG00000137210,0.879532978374909,
TMEM14C,ENSG00000111843,,
TMEM150A,ENSG00000168890,0.879532978374909,
TMEM150B,ENSG00000180061,,
TMEM150C,ENSG00000249242,,
TMEM151A,ENSG00000179292,0.654031739214786,
TMEM151B,ENSG00000178233,0.879532978374909,
TMEM154,ENSG00000170006,0.879532978374909,
TMEM156,ENSG00000121895,0.654031739214786,0.654031739214786
TMEM158,ENSG00000249992,,
TMEM160,ENSG00000130748,,
TMEM161A,ENSG00000064545,0.654031739214786,
TMEM161B,ENSG00000164180,1.94696613792731,
TMEM163,ENSG00000152128,1.29293439871252,
TMEM164,ENSG00000157600,,
TMEM165,ENSG00000134851,0.491729373250684,
TMEM167A,ENSG00000174695,,
TMEM167B,ENSG00000215717,1.17728569075626,
TMEM168,ENSG00000146802,0.879532978374909,
TMEM169,ENSG00000163449,,
TMEM17,ENSG00000186889,1.29293439871252,1.29293439871252
TMEM170A,ENSG00000166822,0.654031739214786,
TMEM170B,ENSG00000205269,1.29293439871252,
TMEM171,ENSG00000157111,1.29293439871252,
TMEM174,ENSG00000164325,1.29293439871252,1.29293439871252
TMEM175,ENSG00000127419,2.79702547116325,
TMEM176A,ENSG00000002933,,
TMEM176B,ENSG00000106565,,
TMEM177,ENSG00000144120,,
TMEM178A,ENSG00000152154,0.879532978374909,
TMEM178B,ENSG00000261115,,
TMEM179,ENSG00000258986,1.29293439871252,1.29293439871252
TMEM179B,ENSG00000185475,0.879532978374909,
TMEM18,ENSG00000151353,2.17246737708743,0.654031739214786
TMEM181,ENSG00000146433,1.29293439871252,
TMEM182,ENSG00000170417,1.29293439871252,
TMEM183A,ENSG00000163444,0.654031739214786,
TMEM184A,ENSG00000164855,0.879532978374909,
TMEM184B,ENSG00000198792,0.879532978374909,
TMEM184C,ENSG00000164168,1.29293439871252,
TMEM185A,ENSG00000269556,1.17728569075626,
TMEM185B,ENSG00000226479,0.654031739214786,
TMEM186,ENSG00000184857,,
TMEM187,ENSG00000177854,0.879532978374909,
TMEM19,ENSG00000139291,1.29293439871252,
TMEM190,ENSG00000160472,,
TMEM191B,ENSG00000278558,,
TMEM191C,ENSG00000206140,,
TMEM192,ENSG00000170088,,
TMEM196,ENSG00000173452,,
TMEM198,ENSG00000188760,0.879532978374909,
VMA12,ENSG00000244045,,
TMEM200A,ENSG00000164484,,
TMEM200B,ENSG00000253304,,
TMEM200C,ENSG00000206432,1.29293439871252,1.29293439871252
TMEM201,ENSG00000188807,0.879532978374909,
TMEM202,ENSG00000187806,,
TMEM203,ENSG00000187713,0.879532978374909,
TMEM204,ENSG00000131634,,
TMEM205,ENSG00000105518,0.879532978374909,
TMEM207,ENSG00000198398,,
TMEM208,ENSG00000168701,,
TMEM209,ENSG00000146842,,
TMEM210,ENSG00000185863,,
LHFPL7,ENSG00000206069,,
TMEM212,ENSG00000186329,,
TMEM213,ENSG00000214128,1.29293439871252,
TMEM214,ENSG00000119777,0.879532978374909,
TMEM215,ENSG00000188133,,
TMEM216,ENSG00000187049,2.1655204892707,
TMEM217,ENSG00000172738,0.879532978374909,
TMEM218,ENSG00000150433,0.879532978374909,
TMEM219,ENSG00000149932,0.879532978374909,
TMEM220,ENSG00000187824,0.879532978374909,
TMEM221,ENSG00000188051,,
TMEM222,ENSG00000186501,0.879532978374909,
TMEM223,ENSG00000168569,,
TMEM225,ENSG00000204300,,
TMEM225B,ENSG00000244219,0.654031739214786,
TMEM229A,ENSG00000234224,,
TMEM229B,ENSG00000198133,1.29293439871252,0.654031739214786
TMEM230,ENSG00000089063,1.17728569075626,0.624558094075822
TMEM231,ENSG00000205084,2.1655204892707,
TMEM232,ENSG00000186952,1.94696613792731,1.94696613792731
TMEM233,ENSG00000224982,,
TMEM234,ENSG00000160055,1.17728569075626,
TMEM235,ENSG00000204278,1.29293439871252,1.29293439871252
TMEM236,ENSG00000148483,0.624558094075822,
TMEM237,ENSG00000155755,1.37126235162559,
TMEM238,ENSG00000233493,,
TMEM239,ENSG00000198326,,
TMEM240,ENSG00000205090,1.37126235162559,
SLC35D4,ENSG00000134490,,
TMEM242,ENSG00000215712,,
TMEM243,ENSG00000135185,0.879532978374909,
TMEM244,ENSG00000203756,,
TMEM245,ENSG00000106771,,
TMEM247,ENSG00000284701,,
TMEM248,ENSG00000106609,,
CATSPERQ,ENSG00000261587,,
TMEM25,ENSG00000149582,,
TMEM250,ENSG00000238227,,
LYSET,ENSG00000153485,,
TMEM252,ENSG00000181778,,
TMEM253,ENSG00000232070,0.879532978374909,
TMEM254,ENSG00000133678,,
TMEM255A,ENSG00000125355,,
TMEM255B,ENSG00000184497,,
TMEM256,ENSG00000205544,,
TMEM256-PLSCR3,ENSG00000262481,,
TMEM258,ENSG00000134825,0.879532978374909,0.654031739214786
TMEM259,ENSG00000182087,0.879532978374909,
TMEM26,ENSG00000196932,0.879532978374909,
TMEM260,ENSG00000070269,1.37126235162559,
CATSPERH,ENSG00000187066,,
TMEM263,ENSG00000151135,0.879532978374909,
TMEM265,ENSG00000281991,,
TMEM266,ENSG00000169758,0.654031739214786,
TMEM267,ENSG00000151881,,
TMEM268,ENSG00000157693,0.879532978374909,
TMEM269,ENSG00000274386,,
TMEM270,ENSG00000175877,1.29293439871252,1.29293439871252
TMEM272,ENSG00000281106,,
TMEM273,ENSG00000204161,1.29293439871252,
CDC50A,ENSG00000112697,,
CDC50B,ENSG00000182107,,
TMEM31,ENSG00000179363,0.879532978374909,
TMEM33,ENSG00000109133,,
TMEM35A,ENSG00000126950,,
TMEM35B,ENSG00000243749,,
TMEM37,ENSG00000171227,,
TMEM38A,ENSG00000072954,,
TMEM38B,ENSG00000095209,0.879532978374909,
TMEM39A,ENSG00000176142,0.879532978374909,
TMEM39B,ENSG00000121775,0.879532978374909,
TMEM40,ENSG00000088726,0.654031739214786,
TMEM41A,ENSG00000163900,0.879532978374909,
TMEM41B,ENSG00000166471,,
TMEM42,ENSG00000169964,0.879532978374909,
TMEM43,ENSG00000170876,2.1655204892707,
TMEM44,ENSG00000145014,,
TMEM45A,ENSG00000181458,0.879532978374909,
TMEM45B,ENSG00000151715,,
TMEM47,ENSG00000147027,0.879532978374909,
TMEM50A,ENSG00000183726,,
TMEM50B,ENSG00000142188,,
TMEM51,ENSG00000171729,0.879532978374909,
TMEM52,ENSG00000178821,0.879532978374909,
TMEM52B,ENSG00000165685,1.17728569075626,
TMEM53,ENSG00000126106,,
TMEM54,ENSG00000121900,0.879532978374909,
TMEM59,ENSG00000116209,0.879532978374909,
TMEM59L,ENSG00000105696,1.27858983329061,
TMEM60,ENSG00000135211,1.29293439871252,
TMEM61,ENSG00000143001,0.879532978374909,
TMEM62,ENSG00000137842,0.879532978374909,
TMEM63A,ENSG00000196187,1.37126235162559,
TMEM63B,ENSG00000137216,0.879532978374909,
TMEM63C,ENSG00000165548,0.879532978374909,
TMEM64,ENSG00000180694,,
TMEM65,ENSG00000164983,,
TMEM67,ENSG00000164953,2.1655204892707,
TMEM68,ENSG00000167904,,
TMEM69,ENSG00000159596,0.879532978374909,
TMEM70,ENSG00000175606,1.37126235162559,1.17728569075626
TMEM71,ENSG00000165071,1.94696613792731,
TMEM72,ENSG00000187783,1.29293439871252,
TMEM74,ENSG00000164841,1.29293439871252,
TMEM74B,ENSG00000125895,0.879532978374909,
TMEM79,ENSG00000163472,,
TMEM80,ENSG00000177042,0.654031739214786,
TMEM81,ENSG00000174529,0.654031739214786,
TMEM82,ENSG00000162460,,
TMEM86A,ENSG00000151117,,
TMEM86B,ENSG00000180089,0.879532978374909,
TMEM87A,ENSG00000103978,0.879532978374909,
TMEM87B,ENSG00000153214,1.29293439871252,
TMEM88,ENSG00000167874,,
TMEM278,ENSG00000205116,,
TMEM89,ENSG00000183396,0.654031739214786,
TMEM8B,ENSG00000137103,0.879532978374909,
TMEM9,ENSG00000116857,1.17728569075626,
TMEM91,ENSG00000142046,,
TMEM92,ENSG00000167105,0.879532978374909,
TMEM94,ENSG00000177728,1.37126235162559,
TMEM95,ENSG00000182896,,
TMEM97,ENSG00000109084,,
TMEM98,ENSG00000006042,1.7846637719632,
TMEM9B,ENSG00000175348,0.654031739214786,
TMF1,ENSG00000144747,0.879532978374909,
TMIE,ENSG00000181585,2.1655204892707,
TMIGD1,ENSG00000182271,,
TMIGD2,ENSG00000167664,,
TMIGD3,ENSG00000121933,,
TMLHE,ENSG00000185973,2.1655204892707,
TMOD1,ENSG00000136842,1.29293439871252,
TMOD2,ENSG00000128872,,
TMOD3,ENSG00000138594,,
TMOD4,ENSG00000163157,,
TMPO,ENSG00000120802,2.05681866913117,1.17728569075626
TMPPE,ENSG00000188167,,
TMPRSS11A,ENSG00000187054,1.17728569075626,
TMPRSS11B,ENSG00000185873,1.17728569075626,
TMPRSS11D,ENSG00000153802,2.05681866913117,1.17728569075626
TMPRSS11E,ENSG00000087128,0.654031739214786,
TMPRSS11F,ENSG00000198092,0.879532978374909,
TMPRSS12,ENSG00000186452,,
TMPRSS13,ENSG00000137747,0.879532978374909,
TMPRSS15,ENSG00000154646,1.29293439871252,
TMPRSS2,ENSG00000184012,1.29293439871252,1.29293439871252
TMPRSS3,ENSG00000160183,2.1655204892707,
TMPRSS4,ENSG00000137648,0.879532978374909,
TMPRSS5,ENSG00000166682,1.29293439871252,
TMPRSS6,ENSG00000187045,3.76075179312043,
TMPRSS7,ENSG00000176040,0.879532978374909,
TMPRSS9,ENSG00000178297,1.67379111602002,
TMSB10,ENSG00000034510,,
TMSB15A,ENSG00000158164,,
TMSB4X,ENSG00000205542,,
TMSB4Y,ENSG00000154620,,
TMTC1,ENSG00000133687,0.879532978374909,
TMTC2,ENSG00000179104,1.29293439871252,1.29293439871252
TMTC3,ENSG00000139324,2.1655204892707,
TMTC4,ENSG00000125247,0.879532978374909,
TMUB1,ENSG00000164897,,
TMUB2,ENSG00000168591,0.879532978374909,
TMX1,ENSG00000139921,1.29293439871252,
TMX2,ENSG00000213593,1.53356471758969,
TMX3,ENSG00000166479,2.05681866913117,
TMX4,ENSG00000125827,,
TNC,ENSG00000041982,1.94696613792731,1.29293439871252
TNF,ENSG00000232810,1.17728569075626,0.654031739214786
TNFAIP1,ENSG00000109079,0.879532978374909,
TNFAIP2,ENSG00000185215,,
TNFAIP3,ENSG00000118503,2.66419675033811,2.66419675033811
TNFAIP6,ENSG00000123610,1.17728569075626,
TNFAIP8,ENSG00000145779,1.29293439871252,1.29293439871252
TIPE1,ENSG00000185361,,
TIPE2,ENSG00000163154,,
TIPE3,ENSG00000183578,,
TNFRSF10A,ENSG00000104689,2.47022008946878,
TNFRSF10B,ENSG00000120889,1.17728569075626,1.17728569075626
TNFRSF10C,ENSG00000173535,0.879532978374909,
TNFRSF10D,ENSG00000173530,1.17728569075626,
TNFRSF11A,ENSG00000141655,2.96672551473254,1.29293439871252
TNFRSF11B,ENSG00000164761,2.66419675033811,1.29293439871252
TNFRSF12A,ENSG00000006327,,
TNFRSF13B,ENSG00000240505,2.17246737708743,1.67379111602002
TNFRSF13C,ENSG00000159958,1.17728569075626,0.879532978374909
TNFRSF14,ENSG00000157873,1.91749249278834,1.91749249278834
TNFRSF17,ENSG00000048462,1.17728569075626,1.17728569075626
TNFRSF18,ENSG00000186891,1.17728569075626,
TNFRSF19,ENSG00000127863,1.29293439871252,
TNFRSF1A,ENSG00000067182,2.17246737708743,2.17246737708743
TNFRSF1B,ENSG00000028137,2.47022008946878,1.17728569075626
TNFRSF21,ENSG00000146072,1.17728569075626,
TNFRSF25,ENSG00000215788,0.879532978374909,
TNFRSF4,ENSG00000186827,1.37126235162559,
TNFRSF6B,ENSG00000243509,1.17728569075626,
TNFRSF8,ENSG00000120949,1.91749249278834,1.91749249278834
TNFRSF9,ENSG00000049249,1.29293439871252,1.29293439871252
TNFSF10,ENSG00000121858,1.29293439871252,0.879532978374909
TNFSF11,ENSG00000120659,1.94696613792731,1.29293439871252
TNFSF12,ENSG00000239697,1.17728569075626,0.879532978374909
TNFSF12-TNFSF13,ENSG00000248871,,
TNFSF13,ENSG00000161955,0.879532978374909,0.879532978374909
TNFSF13B,ENSG00000102524,1.17728569075626,1.17728569075626
TNFSF14,ENSG00000125735,1.29293439871252,1.29293439871252
TNFSF15,ENSG00000181634,1.29293439871252,1.29293439871252
TNFSF18,ENSG00000120337,1.29293439871252,1.29293439871252
TNFSF4,ENSG00000117586,1.29293439871252,1.29293439871252
TNFSF8,ENSG00000106952,2.47022008946878,1.29293439871252
TNFSF9,ENSG00000125657,1.17728569075626,0.879532978374909
TNIK,ENSG00000154310,1.37126235162559,
TNIP1,ENSG00000145901,1.29293439871252,1.29293439871252
TNIP2,ENSG00000168884,,
TNIP3,ENSG00000050730,1.29293439871252,1.29293439871252
TNK1,ENSG00000174292,0.879532978374909,
TNK2,ENSG00000061938,1.67379111602002,
TNKS,ENSG00000173273,1.29293439871252,
CNOT12,ENSG00000149115,,
TNKS2,ENSG00000107854,0.879532978374909,
TNMD,ENSG00000000005,1.17728569075626,
TNN,ENSG00000120332,0.879532978374909,
TNNC1,ENSG00000114854,2.1655204892707,
TNNC2,ENSG00000101470,0.879532978374909,
TNNI1,ENSG00000159173,,
TNNI2,ENSG00000130598,1.67379111602002,
TNNI3,ENSG00000129991,2.1655204892707,
TNNI3K,ENSG00000116783,1.37126235162559,
TNNT1,ENSG00000105048,2.1655204892707,
TNNT2,ENSG00000118194,2.1655204892707,
TNNT3,ENSG00000130595,1.67379111602002,
TNP1,ENSG00000118245,1.29293439871252,
TNP2,ENSG00000178279,0.624558094075822,0.624558094075822
TNPO1,ENSG00000083312,1.29293439871252,
TNPO2,ENSG00000105576,1.67379111602002,
TNPO3,ENSG00000064419,3.45845488798322,1.29293439871252
TNR,ENSG00000116147,2.47022008946878,
TNRC18,ENSG00000182095,1.29293439871252,1.29293439871252
TNRC6A,ENSG00000090905,1.29293439871252,
TNRC6B,ENSG00000100354,1.37126235162559,
TNRC6C,ENSG00000078687,0.879532978374909,
TNS1,ENSG00000079308,2.17246737708743,1.29293439871252
TNS2,ENSG00000111077,1.94696613792731,1.17728569075626
TNS3,ENSG00000136205,1.94696613792731,
TNS4,ENSG00000131746,1.17728569075626,1.17728569075626
TNXB,ENSG00000168477,1.67379111602002,1.27858983329061
TOB1,ENSG00000141232,1.29293439871252,
TOB2,ENSG00000183864,0.879532978374909,0.654031739214786
TOE1,ENSG00000132773,1.28598751089579,
TOGARAM1,ENSG00000198718,1.37126235162559,
TOGARAM2,ENSG00000189350,0.879532978374909,
TOLLIP,ENSG00000078902,1.29293439871252,
TOM1,ENSG00000100284,1.29293439871252,1.29293439871252
TOM1L1,ENSG00000141198,1.17728569075626,
TOM1L2,ENSG00000175662,1.17728569075626,
TOMM20,ENSG00000173726,,
TOMM20L,ENSG00000196860,1.17728569075626,
TOMM22,ENSG00000100216,0.879532978374909,
TOMM34,ENSG00000025772,0.654031739214786,
TOMM40,ENSG00000130204,2.57152423200313,
TOMM40L,ENSG00000158882,0.879532978374909,
TOMM5,ENSG00000175768,,
TOMM6,ENSG00000214736,,
TOMM7,ENSG00000196683,,
TOMM70,ENSG00000154174,0.879532978374909,
TOMT,ENSG00000284844,,
TONSL,ENSG00000160949,1.37126235162559,0.879532978374909
TOP1,ENSG00000198900,1.29293439871252,
TOP1MT,ENSG00000184428,0.879532978374909,
TOP2A,ENSG00000131747,0.879532978374909,0.654031739214786
TOP2B,ENSG00000077097,0.879532978374909,
TOP3A,ENSG00000177302,1.37126235162559,0.491729373250684
TOP3B,ENSG00000100038,0.879532978374909,
TOPAZ1,ENSG00000173769,1.29293439871252,
TOPBP1,ENSG00000163781,1.17728569075626,
TOPORS,ENSG00000197579,2.1655204892707,
TOR1A,ENSG00000136827,2.1655204892707,
TOR1AIP1,ENSG00000143337,1.37126235162559,
TOR1AIP2,ENSG00000169905,1.17728569075626,
TOR1B,ENSG00000136816,0.879532978374909,
TOR2A,ENSG00000160404,0.879532978374909,
TOR3A,ENSG00000186283,,
TOR4A,ENSG00000198113,1.53356471758969,
TOX,ENSG00000198846,1.29293439871252,
TOX2,ENSG00000124191,1.29293439871252,1.29293439871252
TOX3,ENSG00000103460,1.29293439871252,
TOX4,ENSG00000092203,,
TP53,ENSG00000141510,2.1655204892707,
TP53AIP1,ENSG00000120471,,
TP53BP1,ENSG00000067369,0.879532978374909,
TP53BP2,ENSG00000143514,0.879532978374909,
TP53I11,ENSG00000175274,1.17728569075626,
TP53I13,ENSG00000167543,1.17728569075626,
TP53I3,ENSG00000115129,1.17728569075626,
TP53INP1,ENSG00000164938,1.29293439871252,
TP53INP2,ENSG00000078804,0.654031739214786,
TP53RK,ENSG00000172315,1.37126235162559,1.37126235162559
TP53TG3D,ENSG00000205456,,
TP53TG5,ENSG00000124251,,
TP63,ENSG00000073282,2.66419675033811,0.491729373250684
TP73,ENSG00000078900,1.29293439871252,
TPBG,ENSG00000146242,0.879532978374909,
TPBGL,ENSG00000261594,,
TPCN1,ENSG00000186815,0.879532978374909,
TPCN2,ENSG00000162341,1.91749249278834,
TPD52,ENSG00000076554,1.94696613792731,1.94696613792731
TPD52L1,ENSG00000111907,1.29293439871252,
TPD52L2,ENSG00000101150,0.879532978374909,
TPD52L3,ENSG00000170777,,
TPGS1,ENSG00000141933,,
TPGS2,ENSG00000134779,0.879532978374909,
TPH1,ENSG00000129167,0.879532978374909,
TPH2,ENSG00000139287,1.37126235162559,
TPI1,ENSG00000111669,1.67379111602002,
