gene,gene_id,immune_genetic_association,cardiac_genetic_association
AK6,ENSG00000085231,0.0,0.0
AK7,ENSG00000140057,0.2642913671954141,0.0
AK8,ENSG00000165695,0.1311440895572925,0.0
AK9,ENSG00000155085,0.3148755017892808,0.1680571111028614
AKAIN1,ENSG00000231824,0.1654490248095876,0.0
AKAP1,ENSG00000121057,0.0,0.0
AKAP10,ENSG00000108599,0.0,0.1945378552357187
AKAP11,ENSG00000023516,0.547708749181673,0.0
AKAP12,ENSG00000131016,0.0551479250638784,0.3508475870672187
AKAP13,ENSG00000170776,0.2721059303615265,0.7557317292969861
AKAP14,ENSG00000186471,0.0,0.0
AKAP17A,ENSG00000197976,0.0,0.0
AKAP3,ENSG00000111254,0.0,0.0
AKAP4,ENSG00000147081,0.0,0.0
AKAP5,ENSG00000179841,0.0,0.0428845361358998
AKAP6,ENSG00000151320,0.3719835182429676,0.8429097555867782
AKAP7,ENSG00000118507,0.0,0.0
AKAP8,ENSG00000105127,0.0,0.0
AKAP8L,ENSG00000011243,0.0,0.0
AKAP9,ENSG00000127914,0.404099410821171,0.6000410874372712
AKIP1,ENSG00000166452,0.0,0.068630789711245
AKIRIN1,ENSG00000174574,0.0,0.0730634805979514
AKIRIN2,ENSG00000135334,0.0,0.4594479592625689
AKNA,ENSG00000106948,0.0,0.0
AKNAD1,ENSG00000162641,0.0,0.0
AKR1A1,ENSG00000117448,0.0,0.2106084397422452
AKR1B1,ENSG00000085662,0.0305621161825817,0.2610667495943528
AKR1B10,ENSG00000198074,0.406316987139139,0.6922639183105275
AKR1B15,ENSG00000227471,0.0,0.3713184311070338
AKR1C1,ENSG00000187134,0.0,0.4012231093625252
AKR1C2,ENSG00000151632,0.0,0.0
AKR1C3,ENSG00000196139,0.0,0.0
AKR1C4,ENSG00000198610,0.0,0.0
AKR1C8,ENSG00000264006,0.0,0.290695234274262
AKR1D1,ENSG00000122787,0.0,0.0315958107988289
AKR1E2,ENSG00000165568,0.3034166194169257,0.0
AKR7A2,ENSG00000053371,0.0,0.0
AKR7A3,ENSG00000162482,0.0,0.0
AKR7L,ENSG00000211454,0.0,0.0
AKT1,ENSG00000142208,0.0404962395471062,0.0
AKT1S1,ENSG00000204673,0.0,0.2284728873693594
AKT2,ENSG00000105221,0.2541725687031271,0.0
AKT3,ENSG00000117020,0.3719835182429676,0.5929128897047296
AKTIP,ENSG00000166971,0.0336043264039336,0.0
ALAD,ENSG00000148218,0.0,0.088644382916013
ALAS1,ENSG00000023330,0.2359701222273741,0.0
ALAS2,ENSG00000158578,0.0,0.0
ALB,ENSG00000163631,0.3055670078722035,0.0
ALCAM,ENSG00000170017,0.2857585560581122,0.3962619984551256
ALDH16A1,ENSG00000161618,0.0,0.3814143053595122
ALDH18A1,ENSG00000059573,0.0,0.0898364708259522
ALDH1A1,ENSG00000165092,0.4118455000663327,0.0307756066852269
ALDH1A2,ENSG00000128918,0.0,0.6712064819892594
ALDH1A3,ENSG00000184254,0.2012660991512156,0.0552160387435741
ALDH1B1,ENSG00000137124,0.045038510660007,0.0
ALDH1L1,ENSG00000144908,0.2826195879949155,0.0
ALDH1L2,ENSG00000136010,0.0,0.0
ALDH2,ENSG00000111275,0.5838556574546236,0.855377826609337
ALDH3A1,ENSG00000108602,0.0,0.0
ALDH3A2,ENSG00000072210,0.2406953907644225,0.0
ALDH3B1,ENSG00000006534,0.0,0.0
ALDH3B2,ENSG00000132746,0.0,0.0
ALDH4A1,ENSG00000159423,0.2431723190446484,0.0623464014012683
ALDH5A1,ENSG00000112294,0.0380817260084331,0.04499881467059
ALDH6A1,ENSG00000119711,0.0,0.2607450179084656
ALDH7A1,ENSG00000164904,0.0352544774509956,0.3368160675904959
ALDH8A1,ENSG00000118514,0.1948802328852563,0.7664147660822848
ALDH9A1,ENSG00000143149,0.0,0.3752516051664925
ALDOA,ENSG00000149925,0.0,0.0
ALDOB,ENSG00000136872,0.0,0.0
ALDOC,ENSG00000109107,0.0442256125289393,0.0
ALG1,ENSG00000033011,0.117863180294332,0.0634666716840739
ALG10,ENSG00000139133,0.3967258418337926,0.2790945116636832
ALG10B,ENSG00000175548,0.4162831038324839,0.0302233921710142
ALG11,ENSG00000253710,0.0,0.0
ALG12,ENSG00000182858,0.0265123226457346,0.061997707192085
ALG13,ENSG00000101901,0.0,0.0
ALG14,ENSG00000172339,0.0268748533803025,0.0647523887269703
ALG1L2,ENSG00000251287,0.0,0.4394006139484362
ALG2,ENSG00000119523,0.0869592985842235,0.2312896063436616
ALG3,ENSG00000214160,0.0,0.0
ALG5,ENSG00000120697,0.0245866069681674,0.0409662616445733
ALG6,ENSG00000088035,0.0,0.0367219517580782
ALG8,ENSG00000159063,0.0,0.0694212331563776
ALG9,ENSG00000086848,0.0,0.0982575895256558
ALK,ENSG00000171094,0.5644544896106214,0.6149779794060265
ALKAL1,ENSG00000196711,0.0,0.0816590109467296
ALKAL2,ENSG00000189292,0.3647102201290852,0.5508246478032235
ALKBH1,ENSG00000100601,0.0,0.0400610983073869
ALKBH2,ENSG00000189046,0.6565136200847241,0.0
ALKBH3,ENSG00000166199,0.0,0.1213673298335268
ALKBH4,ENSG00000160993,0.0,0.0315647864173236
ALKBH5,ENSG00000091542,0.0,0.0
ALKBH6,ENSG00000239382,0.0,0.0
ALKBH7,ENSG00000125652,0.0,0.0
ALKBH8,ENSG00000137760,0.0,0.0531550093100213
ALLC,ENSG00000151360,0.0374686258907355,0.0
ALMS1,ENSG00000116127,0.0963589034922746,0.6445144344379022
ALOX12,ENSG00000108839,0.0,0.4008767471090264
ALOX12B,ENSG00000179477,0.0,0.0
ALOX15,ENSG00000161905,0.534445369213001,0.0
ALOX15B,ENSG00000179593,0.0,0.0
ALOX5,ENSG00000012779,0.0,0.0
ALOX5AP,ENSG00000132965,0.5211970391433023,0.0370154366547324
ALOXE3,ENSG00000179148,0.0,0.0
ALPG,ENSG00000163286,0.1318814185546959,0.0995980980404807
ALPI,ENSG00000163295,0.2040017469030603,0.0
ALPK1,ENSG00000073331,0.0510779728129168,0.0580093234152848
ALPK2,ENSG00000198796,0.3765416799811162,0.160597236403394
ALPK3,ENSG00000136383,0.2629540317779633,0.8062158279137527
ALPL,ENSG00000162551,0.0251919046769913,0.6402916036518848
ALPP,ENSG00000163283,0.0,0.1460998389247219
ALS2,ENSG00000003393,0.0,0.2979883735886968
ALS2CL,ENSG00000178038,0.0,0.0
ALX1,ENSG00000180318,0.0996489998580376,0.4055322711676049
ALX3,ENSG00000156150,0.0,0.0
ALX4,ENSG00000052850,0.0,0.3932314062407174
ALYREF,ENSG00000183684,0.0,0.0
AMACR,ENSG00000242110,0.0,0.0
AMBN,ENSG00000178522,0.1337672784532131,0.0
AMBP,ENSG00000106927,0.0,0.0485198634260818
AMBRA1,ENSG00000110497,0.073179043758014,0.4886663029981044
AMD1,ENSG00000123505,0.2822466232483415,0.0
AMDHD1,ENSG00000139344,0.0,0.068353297691888
AMDHD2,ENSG00000162066,0.0,0.0
AMELX,ENSG00000125363,0.2775104586966718,0.3187724585700995
AMELY,ENSG00000099721,0.0,0.0
AMER1,ENSG00000184675,0.0,0.1945378552357187
AMER2,ENSG00000165566,0.0,0.3714649824738154
AMER3,ENSG00000178171,0.0,0.0
AMFR,ENSG00000159461,0.0,0.0
AMH,ENSG00000104899,0.0,0.0591964449984178
AMHR2,ENSG00000135409,0.0,0.0360345009253781
AMIGO1,ENSG00000181754,0.0,0.0
AMIGO2,ENSG00000139211,0.0,0.267561766849678
AMIGO3,ENSG00000176020,0.0,0.0
AMMECR1,ENSG00000101935,0.0,0.0
AMMECR1L,ENSG00000144233,0.0,0.0
AMN,ENSG00000166126,0.0569354818694012,0.4686182283509409
AMN1,ENSG00000151743,0.0,0.0
AMOT,ENSG00000126016,0.0,0.0
AMOTL1,ENSG00000166025,0.0,0.0
AMOTL2,ENSG00000114019,0.1170593398679695,0.0
AMPD1,ENSG00000116748,0.0,0.0
AMPD2,ENSG00000116337,0.0,0.0
AMPD3,ENSG00000133805,0.0484549846705807,0.3574762268349896
AMPH,ENSG00000078053,0.3873502107837241,0.0921119617887571
AMT,ENSG00000145020,0.3363236680590483,0.0
AMTN,ENSG00000187689,0.0,0.0
AMY1A,ENSG00000237763,0.0621315135671836,0.0
AMY1B,ENSG00000174876,0.1332484684403545,0.0
AMY1C,ENSG00000187733,0.2805274127750537,0.0
AMY2A,ENSG00000243480,0.0505178073242834,0.0
AMY2B,ENSG00000240038,0.043646451485717,0.0
AMZ1,ENSG00000174945,0.4987807081185447,0.5922772877124115
AMZ2,ENSG00000196704,0.0,0.2270481188628494
ANAPC1,ENSG00000153107,0.3136050244429181,0.0816354006531686
ANAPC10,ENSG00000164162,0.0,0.1334511313228832
ANAPC11,ENSG00000141552,0.0,0.0
ANAPC13,ENSG00000129055,0.0,0.0600846358919775
ANAPC15,ENSG00000110200,0.0,0.0
ANAPC16,ENSG00000166295,0.0,0.0
ANAPC2,ENSG00000176248,0.0,0.0
ANAPC4,ENSG00000053900,0.0,0.7123842522089431
ANAPC5,ENSG00000089053,0.0,0.1482568770470539
ANAPC7,ENSG00000196510,0.0,0.0
ANG,ENSG00000214274,0.0,0.0
ANGEL1,ENSG00000013523,0.0289054527104189,0.0783807088962613
ANGEL2,ENSG00000174606,0.1319631318702001,0.0825878151162715
ANGPT1,ENSG00000154188,0.542621411590527,0.6969731624016238
ANGPT2,ENSG00000091879,0.6841186079363097,0.7504099437920915
ANGPT4,ENSG00000101280,0.3773580544553923,0.0
ANGPTL1,ENSG00000116194,0.0377451199617962,0.0
ANGPTL2,ENSG00000136859,0.0,0.2722373827880057
ANGPTL3,ENSG00000132855,0.0674209203624133,0.3641424895740981
ANGPTL4,ENSG00000167772,0.0,0.9181565341925656
ANGPTL5,ENSG00000187151,0.0,0.0
ANGPTL6,ENSG00000130812,0.1521724284769241,0.2639486165139936
ANGPTL7,ENSG00000171819,0.0,0.0
ANGPTL8,ENSG00000130173,0.0,0.2054539399754035
ANHX,ENSG00000227059,0.0,0.4258916857858821
ANK1,ENSG00000029534,0.3886765923934454,0.5345611962448327
ANK2,ENSG00000145362,0.360221212281096,0.8566822624396329
ANK3,ENSG00000151150,0.5580437802053568,0.0
ANKAR,ENSG00000151687,0.0,0.0
ANKDD1A,ENSG00000166839,0.0,0.6045515881482038
ANKDD1B,ENSG00000189045,0.0,0.5060219443985378
ANKEF1,ENSG00000132623,0.0,0.0
ANKFN1,ENSG00000153930,0.4402636982459508,0.0
ANKFY1,ENSG00000185722,0.0,0.0502327607695146
ANKH,ENSG00000154122,0.0629739207816363,0.7643966951896934
ANKHD1,ENSG00000131503,0.0,0.0
ANKHD1-EIF4EBP3,ENSG00000254996,0.0,0.0
ANKIB1,ENSG00000001629,0.0,0.4669052687906527
ANKK1,ENSG00000170209,0.0,0.0
ANKLE1,ENSG00000160117,0.0,0.3263751991485639
ANKLE2,ENSG00000176915,0.0,0.2672358104162676
ANKMY1,ENSG00000144504,0.0,0.0
ANKMY2,ENSG00000106524,0.0337694850918056,0.4337865590981176
ANKRA2,ENSG00000164331,0.0432253406313033,0.0512730094816868
ANKRD1,ENSG00000148677,0.0,0.5086203388204957
ANKRD10,ENSG00000088448,0.4333319187058606,0.2398766315413527
ANKRD11,ENSG00000167522,0.4255515583281347,0.0895330407231047
ANKRD12,ENSG00000101745,0.3697003049416769,0.470261730750072
ANKRD13A,ENSG00000076513,0.0,0.3878842326651441
ANKRD13B,ENSG00000198720,0.0,0.3618769457213601
ANKRD13C,ENSG00000118454,0.0527411151732194,0.4373885563232808
ANKRD13D,ENSG00000172932,0.0,0.0
ANKRD16,ENSG00000134461,0.2890354722642976,0.1599700035351054
ANKRD17,ENSG00000132466,0.3216933315549121,0.6238725498052191
ANKRD18A,ENSG00000180071,0.0,0.0
ANKRD18B,ENSG00000230453,0.0,0.0933032252152709
ANKRD2,ENSG00000165887,0.0,0.0339048251344094
ANKRD20A1,ENSG00000260691,0.0,0.3830839445626443
ANKRD20A2P,ENSG00000183148,0.0,0.0
ANKRD20A3P,ENSG00000276203,0.0,0.0
ANKRD20A4P,ENSG00000172014,0.0,0.0
ANKRD22,ENSG00000152766,0.3561119347500054,0.0
ANKRD23,ENSG00000163126,0.0533784188117584,0.0
ANKRD24,ENSG00000089847,0.0,0.0
ANKRD26,ENSG00000107890,0.0,0.0
ANKRD27,ENSG00000105186,0.0,0.0
ANKRD28,ENSG00000206560,0.4637656317798783,0.0
ANKRD29,ENSG00000154065,0.0,0.0717466193520839
ANKRD30A,ENSG00000148513,0.6060391873956834,0.6069349283271427
ANKRD30B,ENSG00000180777,0.0,0.0
ANKRD30BL,ENSG00000163046,0.2953677113124682,0.0412532734089962
ANKRD31,ENSG00000145700,0.0,0.0796417682481049
ANKRD33,ENSG00000167612,0.0,0.3921571323947592
ANKRD33B,ENSG00000164236,0.0651841686968813,0.4646958550221592
ANKRD34A,ENSG00000272031,0.0,0.0
ANKRD34B,ENSG00000189127,0.0368381205039218,0.0
ANKRD34C,ENSG00000235711,0.0534056724366241,0.3904319240404597
ANKRD35,ENSG00000198483,0.0,0.0
ANKRD36,ENSG00000135976,0.0582038685394422,0.3172985768705368
ANKRD36B,ENSG00000196912,0.0,0.0
ANKRD36C,ENSG00000174501,0.0467947003661564,0.5865407249471619
ANKRD37,ENSG00000186352,0.0,0.0
ANKRD39,ENSG00000213337,0.0290899584372224,0.0
ANKRD40,ENSG00000154945,0.0,0.0
ANKRD40CL,ENSG00000167117,0.0,0.0
ANKRD42,ENSG00000137494,0.0,0.0
ANKRD44,ENSG00000065413,0.075441418023692,0.4870160895776696
ANKRD45,ENSG00000183831,0.0573302365006753,0.0
ANKRD46,ENSG00000186106,0.0856595425488322,0.0
ANKRD49,ENSG00000168876,0.1386539941576164,0.0
ANKRD50,ENSG00000151458,0.4065669742379268,0.4698171011693862
ANKRD52,ENSG00000139645,0.0993240956583915,0.0851251508675372
ANKRD53,ENSG00000144031,0.0,0.0
ANKRD54,ENSG00000100124,0.0,0.0
ANKRD55,ENSG00000164512,0.599915021177374,0.7590421422985877
ANKRD6,ENSG00000135299,0.2248823493440319,0.1190051010614614
ANKRD60,ENSG00000124227,0.0,0.0
ANKRD61,ENSG00000157999,0.0,0.0270331427234061
ANKRD62,ENSG00000181626,0.0,0.186778091196284
ANKRD63,ENSG00000230778,0.0,0.1738912796256706
ANKRD65,ENSG00000235098,0.1114805824578223,0.0
ANKRD66,ENSG00000230062,0.0,0.0
ANKRD7,ENSG00000106013,0.5854144896871911,0.3554461146985765
ANKRD9,ENSG00000156381,0.0489786575011658,0.0382470133323274
ANKS1A,ENSG00000064999,0.5081155413446791,0.5496424123732535
ANKS1B,ENSG00000185046,0.4092354449776002,0.4522771594988441
ANKS3,ENSG00000168096,0.0,0.1643207781875119
ANKS4B,ENSG00000175311,0.0,0.0
ANKS6,ENSG00000165138,0.0352599453878308,0.1778653609489585
ANKUB1,ENSG00000206199,0.0,0.0
ANKZF1,ENSG00000163516,0.0,0.0
ANLN,ENSG00000011426,0.4816825062861237,0.2672348682932873
ANO1,ENSG00000131620,0.0,0.7474938535760872
ANO10,ENSG00000160746,0.0628962347902372,0.120327663442017
ANO2,ENSG00000047617,0.4360253842902929,0.710096548337499
ANO3,ENSG00000134343,0.4897150033329756,0.658626741633022
ANO4,ENSG00000151572,0.0,0.0
ANO5,ENSG00000171714,0.3353970854402708,0.7828258495797359
ANO6,ENSG00000177119,0.0,0.5237627535058673
ANO7,ENSG00000146205,0.0375920861249136,0.0
ANO8,ENSG00000074855,0.0,0.0675916941183455
ANO9,ENSG00000185101,0.0,0.0
ANOS1,ENSG00000011201,0.0,0.0
ANP32A,ENSG00000140350,0.0,0.143891122186318
ANP32B,ENSG00000136938,0.0,0.0421144100484267
ANP32D,ENSG00000139223,0.0,0.0441953921225734
ANP32E,ENSG00000143401,0.342260494833854,0.0
ANPEP,ENSG00000166825,0.0,0.0
ANTKMT,ENSG00000103254,0.0708498856554623,0.131097395083814
ANTXR1,ENSG00000169604,0.0,0.5311291674235135
ANTXR2,ENSG00000163297,0.0,0.3300028153749603
ANTXRL,ENSG00000274209,0.0,0.0
ANXA1,ENSG00000135046,0.529371778227221,0.2550443585793341
ANXA10,ENSG00000109511,0.0,0.4192463568003385
ANXA11,ENSG00000122359,0.5393061001446668,0.0
ANXA13,ENSG00000104537,0.3351111728570702,0.3388856581295691
ANXA2,ENSG00000182718,0.3309592401255586,0.155295538979766
ANXA2R,ENSG00000177721,0.0,0.0
ANXA3,ENSG00000138772,0.562069487470379,0.1353985810528943
ANXA4,ENSG00000196975,0.3144914634741392,0.6977131115204734
ANXA5,ENSG00000164111,0.0300618380094291,0.090417580659618
ANXA6,ENSG00000197043,0.3490476743998368,0.0
ANXA7,ENSG00000138279,0.0,0.0
ANXA8,ENSG00000265190,0.0,0.0
ANXA8L1,ENSG00000264230,0.0,0.4570236040616481
ANXA9,ENSG00000143412,0.1527476489096041,0.3721918161985719
AOAH,ENSG00000136250,0.0243216946685512,0.6223896636695601
AOC1,ENSG00000002726,0.0,0.6034186120334241
AOC2,ENSG00000131480,0.0355375636652555,0.0
AOC3,ENSG00000131471,0.0684562759925566,0.0
AOPEP,ENSG00000148120,0.0,0.8364832890141897
AOX1,ENSG00000138356,0.0469494957012458,0.0309258232120437
AP1AR,ENSG00000138660,0.1150260992341757,0.1141498078649588
AP1B1,ENSG00000100280,0.0,0.0
AP1G1,ENSG00000166747,0.2257693844006564,0.1691805202857886
AP1G2,ENSG00000213983,0.0,0.0
AP1M1,ENSG00000072958,0.0,0.3192239138871369
AP1M2,ENSG00000129354,0.0,0.0
AP1S1,ENSG00000106367,0.0,0.0
AP1S2,ENSG00000182287,0.0,0.0
AP1S3,ENSG00000152056,0.6958274587663014,0.0
AP2A1,ENSG00000196961,0.0,0.0
AP2A2,ENSG00000183020,0.1443419370912335,0.0
AP2B1,ENSG00000006125,0.0,0.0762193796981678
AP2M1,ENSG00000161203,0.0,0.0311531035868683
AP2S1,ENSG00000042753,0.0,0.0
AP3B1,ENSG00000132842,0.8434474838998602,0.5903421043984395
AP3B2,ENSG00000103723,0.0,0.0
AP3D1,ENSG00000065000,0.2133542644152288,0.2844274722123144
AP3M1,ENSG00000185009,0.0,0.1958272922602615
AP3M2,ENSG00000070718,0.0,0.0
AP3S1,ENSG00000177879,0.0,0.0
AP3S2,ENSG00000157823,0.0,0.4189797042908713
AP4B1,ENSG00000134262,0.076077592207759,0.3939749136596705
AP4E1,ENSG00000081014,0.0,0.0
AP4M1,ENSG00000221838,0.0,0.0
AP4S1,ENSG00000100478,0.0,0.0357649450465343
AP5B1,ENSG00000254470,0.2351582540832494,0.1317421096480235
AP5M1,ENSG00000053770,0.049911327254139,0.0
AP5S1,ENSG00000125843,0.0,0.0
AP5Z1,ENSG00000242802,0.0546810279385129,0.0434292568091619
APAF1,ENSG00000120868,0.0722529115035973,0.1015193087396049
APBA1,ENSG00000107282,0.3199789230905068,0.0
APBA2,ENSG00000034053,0.0,0.5090322349428368
APBA3,ENSG00000011132,0.0,0.044671956879136
APBB1,ENSG00000166313,0.0858174659133935,0.0
APBB1IP,ENSG00000077420,0.1042388755593728,0.0
APBB2,ENSG00000163697,0.0,0.4780564271243107
APBB3,ENSG00000113108,0.0,0.0
APC,ENSG00000134982,0.0,0.5218736872174644
APC2,ENSG00000115266,0.0,0.0
APCDD1,ENSG00000154856,0.4228145286902322,0.6078004132264819
APCDD1L,ENSG00000198768,0.0644329546834231,0.0
APCS,ENSG00000132703,0.4540052383086083,0.0
APEH,ENSG00000164062,0.2822811634925328,0.1957118667196054
APEX1,ENSG00000100823,0.0,0.0
APEX2,ENSG00000169188,0.0,0.0286230241704702
APH1A,ENSG00000117362,0.0769373469611316,0.0548607349528577
APH1B,ENSG00000138613,0.0,0.0
API5,ENSG00000166181,0.0,0.3647554877794541
APIP,ENSG00000149089,0.0523898200795483,0.1134275122084193
APLF,ENSG00000169621,0.101498836588422,0.4184185790899424
APLN,ENSG00000171388,0.0,0.0
APLNR,ENSG00000134817,0.0,0.3319147314357668
APLP1,ENSG00000105290,0.0,0.0
APLP2,ENSG00000084234,0.0,0.0
APMAP,ENSG00000101474,0.0,0.0
APOA1,ENSG00000118137,0.0657014508053059,0.4048132639556506
APOA2,ENSG00000158874,0.0429240277344539,0.0707748600542866
APOA4,ENSG00000110244,0.0,0.2431021165585362
APOA5,ENSG00000110243,0.0,0.9522738293855678
APOB,ENSG00000084674,0.0248437250118972,0.9376208519796824
APOBEC1,ENSG00000111701,0.0,0.2638696774789
APOBEC2,ENSG00000124701,0.0256260313227319,0.3511875602976224
APOBEC3A,ENSG00000128383,0.0,0.0
APOBEC3B,ENSG00000179750,0.0,0.0
APOBEC3C,ENSG00000244509,0.0,0.0
APOBEC3D,ENSG00000243811,0.0,0.0
APOBEC3F,ENSG00000128394,0.0,0.0
APOBEC3G,ENSG00000239713,0.0,0.0
APOBEC3H,ENSG00000100298,0.2126760110581233,0.0
APOBEC4,ENSG00000173627,0.3074271064959725,0.0
APOBR,ENSG00000184730,0.6639883949298174,0.1017686950336845
APOC1,ENSG00000130208,0.2406030627123598,0.6061929869966562
APOC2,ENSG00000234906,0.0504215477205533,0.2884022135020969
APOC3,ENSG00000110245,0.0396788907908444,0.6807940856338657
APOC4,ENSG00000267467,0.0504215477205533,0.4071665554763094
APOC4-APOC2,ENSG00000224916,0.0,0.0
APOD,ENSG00000189058,0.0,0.0
APOE,ENSG00000130203,0.6785577861731655,0.95393913088516
APOF,ENSG00000175336,0.2733006520967089,0.0830149980589797
APOH,ENSG00000091583,0.0,0.921989798093196
APOL1,ENSG00000100342,0.0,0.8223426328942969
APOL2,ENSG00000128335,0.0,0.104704792615138
APOL3,ENSG00000128284,0.0,0.0
APOL4,ENSG00000100336,0.0,0.488819747347461
APOL5,ENSG00000128313,0.0510477786772879,0.0
APOL6,ENSG00000221963,0.0,0.0
APOLD1,ENSG00000178878,0.0426775187654859,0.5402387419657142
APOM,ENSG00000204444,0.0,0.0
APOO,ENSG00000184831,0.0,0.0
APOOL,ENSG00000155008,0.0,0.0
APP,ENSG00000142192,0.3806958109706885,0.9209104105525104
APPBP2,ENSG00000062725,0.0,0.0308242437840814
APPL1,ENSG00000157500,0.0,0.4382681300376682
APPL2,ENSG00000136044,0.3420127527255524,0.0378146128551818
APRT,ENSG00000198931,0.0,0.0
APTX,ENSG00000137074,0.0,0.0
AQP1,ENSG00000240583,0.0,0.5730939677568723
AQP10,ENSG00000143595,0.0,0.0
AQP11,ENSG00000178301,0.0,0.0725481800927016
AQP12A,ENSG00000184945,0.0,0.0
AQP12B,ENSG00000185176,0.0,0.0
AQP2,ENSG00000167580,0.4695153938340295,0.2380560332353048
AQP3,ENSG00000165272,0.4382677313213588,0.0
AQP4,ENSG00000171885,0.0407756940584549,0.610385807038357
AQP5,ENSG00000161798,0.0810641837118829,0.0452169614348875
AQP6,ENSG00000086159,0.0,0.0
AQP7,ENSG00000165269,0.3091815396862963,0.0
AQP8,ENSG00000103375,0.0,0.4675300631608237
AQP9,ENSG00000103569,0.0,0.0955161026508388
AQR,ENSG00000021776,0.2626933680906329,0.4237901774337755
AR,ENSG00000169083,0.1823792392834863,0.5314342070035634
ARAF,ENSG00000078061,0.0,0.0
ARAP1,ENSG00000186635,0.4553114163300754,0.5128378068514418
ARAP2,ENSG00000047365,0.5383705666463389,0.5552781697650887
ARAP3,ENSG00000120318,0.0,0.2519471655173234
ARC,ENSG00000198576,0.0,0.0573572396880197
ARCN1,ENSG00000095139,0.0260772828654132,0.0
AREG,ENSG00000109321,0.0,0.2423161153148414
AREL1,ENSG00000119682,0.0,0.171392788103118
ARF1,ENSG00000143761,0.0,0.555394161328639
ARF3,ENSG00000134287,0.0,0.0
ARF4,ENSG00000168374,0.0,0.488795356830306
ARF5,ENSG00000004059,0.0,0.0
ARF6,ENSG00000165527,0.0,0.0
ARFGAP1,ENSG00000101199,0.0,0.0
ARFGAP2,ENSG00000149182,0.0,0.44840405499572
ARFGAP3,ENSG00000242247,0.0,0.0
ARFGEF1,ENSG00000066777,0.1371144768838892,0.0
ARFGEF2,ENSG00000124198,0.3565060814106037,0.1290650513351572
ARFGEF3,ENSG00000112379,0.0,0.0398862121997441
ARFIP1,ENSG00000164144,0.3396317688002133,0.0
ARFIP2,ENSG00000132254,0.0,0.0
ARFRP1,ENSG00000101246,0.4056700699136978,0.0
ARG1,ENSG00000118520,0.0,0.0
ARG2,ENSG00000081181,0.0,0.0
ARGFX,ENSG00000186103,0.0,0.0
ARGLU1,ENSG00000134884,0.2425317478890896,0.3839901923855449
ARHGAP1,ENSG00000175220,0.0382835115389365,0.6385122859822726
ARHGAP10,ENSG00000071205,0.031075937373575,0.6757113453932212
ARHGAP11A,ENSG00000198826,0.0,0.0
ARHGAP11A-SCG5,ENSG00000288864,0.0,0.0
ARHGAP11B,ENSG00000285077,0.0,0.0
ARHGAP12,ENSG00000165322,0.4276029803878892,0.0
ARHGAP15,ENSG00000075884,0.5739289784302389,0.6567143696215363
ARHGAP17,ENSG00000140750,0.0,0.5564818693105631
ARHGAP18,ENSG00000146376,0.4270837800370337,0.538254139162926
ARHGAP19,ENSG00000213390,0.0,0.0
ARHGAP19-SLIT1,ENSG00000269891,0.0,0.0
ARHGAP20,ENSG00000137727,0.4409550973892367,0.4541859692777691
ARHGAP21,ENSG00000107863,0.0,0.4758300584637605
ARHGAP22,ENSG00000128805,0.0244174614694917,0.4091489725822147
ARHGAP23,ENSG00000275832,0.3902970555122896,0.0
ARHGAP24,ENSG00000138639,0.6006089982820064,0.6564364532627753
ARHGAP25,ENSG00000163219,0.0,0.4485820009812806
ARHGAP26,ENSG00000145819,0.5862924181112751,0.6856374391438083
ARHGAP27,ENSG00000159314,0.3542554487928569,0.5121896720386876
ARHGAP28,ENSG00000088756,0.4650322074203014,0.3414671113309018
ARHGAP29,ENSG00000137962,0.532389302574354,0.6070524702474263
ARHGAP30,ENSG00000186517,0.0,0.0
ARHGAP31,ENSG00000031081,0.3316754227970606,0.6279991685741876
ARHGAP32,ENSG00000134909,0.3392406283272207,0.5385006006986189
ARHGAP33,ENSG00000004777,0.0,0.0
ARHGAP35,ENSG00000160007,0.0,0.0
ARHGAP36,ENSG00000147256,0.0,0.0
ARHGAP39,ENSG00000147799,0.0,0.0
ARHGAP4,ENSG00000089820,0.0,0.0
ARHGAP40,ENSG00000124143,0.0,0.0
ARHGAP42,ENSG00000165895,0.3691007640471406,0.7025796572190022
ARHGAP44,ENSG00000006740,0.0680123000159792,0.4674606865695618
ARHGAP45,ENSG00000180448,0.365160257782542,0.0
ARHGAP5,ENSG00000100852,0.0,0.5632918194382542
ARHGAP6,ENSG00000047648,0.2130915063160424,0.3208438344624165
ARHGAP8,ENSG00000241484,0.4266346663888076,0.5118184187148735
ARHGAP9,ENSG00000123329,0.2493997809323759,0.0
ARHGDIA,ENSG00000141522,0.0,0.0
ARHGDIB,ENSG00000111348,0.0,0.0848624510219485
ARHGDIG,ENSG00000242173,0.0,0.0536716138244187
ARHGEF1,ENSG00000076928,0.5823121003435506,0.0
ARHGEF10,ENSG00000104728,0.3377178387187738,0.5521981157331215
ARHGEF10L,ENSG00000074964,0.0,0.0
ARHGEF11,ENSG00000132694,0.0,0.0
ARHGEF12,ENSG00000196914,0.0523746701179704,0.5014242038556657
ARHGEF15,ENSG00000198844,0.0,0.0
ARHGEF16,ENSG00000130762,0.1456879882534472,0.2368617992418861
ARHGEF17,ENSG00000110237,0.3391626422857571,0.3405221982172292
ARHGEF18,ENSG00000104880,0.0,0.5978916155810446
ARHGEF19,ENSG00000142632,0.0,0.0
ARHGEF2,ENSG00000116584,0.0259708700747961,0.0351120379682032
